-1,69.365,144.01
-1,75.886,138.1
-1,73.448,140.52
-1,72.982,141.47
-1,80.334,141.67
-1,82.322,141.27
-1,84.987,135.92
-1,91.061,136.46
-1,90.988,130.45
-1,92.142,133.59
-1,94.128,130.5
-1,93.393,130.85
-1,91.631,133.5
-1,90.465,132.07
1,80.235,135.22
1,87.423,139.23
-1,75.403,146.22
-1,73.838,140.35
-1,72.715,139.75
-1,81.2,138.79
