-1,69.35,142.04
-1,69.95,145.15
-1,76.4,138.17
-1,73.31,141.57
-1,70.61,142.39
1,79.32,140.03
1,82.01,141.57
1,85.47,134.5
1,89.7,136.41
1,90.41,132.8
1,90.72,132.4
1,93.05,131.76
1,94.08,129.77
1,92.23,135.28
1,90.5,131.34
1,80.22,136.22
-1,86.8,139.68
-1,76.12,144.74
-1,73.47,140.37
-1,72.87,139.12
-1,80.45,137.9
